Homogentisate,HMDB00130,C00544,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Urate,HMDB00289,C00366 ,14269050,14135864,12738645,14324133,13688466,13364087,15916586,13741596,13613312,10723382,11204705,12383151,10775808,12713331,12770555,16221694,16941210,15230077,13190085,11818512,9879472,14513722,11080446,13852569,10298083,13080041,11923416,12377859,10190844,12497286,9643861,14759972,10841826,10902827,9638397,11307155,12300816,10957656,11006022,9438858,10441406,10635730,11244327,9159062,12344469,12118283,11125805,11587876,12299628,10804553,10192851,9910237,12114559,11910285,9528393,11604274,10997033,10878905,7461372,13348220,10059455,11684869,10430384,11156009,11526072,13087336,10256287,9217794,10698153,10148867,12147692,12793273
DHAP/D-GA3P,HMDB01473,C00111,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Glycerol-3-P,HMDB00126,C00093,26462237,17463991,16570965,13297342,6135685,26802307,23113960,22138884,14926482,7915741,13212515,12146345,12505911,10206599,14543346,12099467,28404646,12104178,25688424,17472525,12217242,9355031,13969395,15974639,11960716,22078322,7900465,13248220,15438965,14768606,16003303,23469702,22055551,11526356,16062100,29657686,12057808,18086136,14138841,13333848,22357543,16311744,9025066,9740510,17630351,7720035,14079502,16065007,19537333,19791776,14080174,16535569,12612665,26724733,9048057,9601805,13764547,14558080,9509195,9785313,15025598,10684582,18136681,10061398,16838016,25726094,12984982,11396372,24847743,7975040,14127069,14425407
trans-Aconitate,HMDB00958,C02341,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Shikimic Acid,HMDB03070,C00493,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
cis-Aconitate,HMDB00072,C00417,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Suberic Acid,HMDB00893,C08278,453399,539898,632955,266078,958056,391754,583866,562357,643965,1155350,368549,497610,547165,285463,587530,322655,951829,478422,891502,441992,300553,302421,538235,503242,375180,457492,464934,537314,431481,289331,388352,296816,445783,400796,564767,436409,808487,277433,513024,467230,578250,462740,393386,476120,503268,321209,372113,789119,369604,721271,287492,616874,501406,283690,247871,743586,745706,557121,386794,503022,714053,291807,729926,395847,500767,564227,308837,690597,745284,269187,307167,436105
Indole-3-Acetic Acid,HMDB00197,C00954,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Citrulline,HMDB00904,C00327,291699,400139,311239,661873,439053,494589,374286,389003,549334,534125,647909,402491,595947,345112,813235,327116,402106,316311,282319,193542,318490,303531,320125,259796,263695,188972,304022,360131,422367,312347,319925,219343,251912,236553,405180,238420,272278,316979,371226,123675,315936,267140,361302,310081,332861,302168,274228,299832,246856,202247,320879,272751,315265,313656,320504,429519,239208,212529,98903,226203,282836,303286,262609,234297,450713,165417,257411,264685,289387,237818,335060,234901
N-Acetyl-Aspartate (NAA),HMDB00812,C01042,23452066,24592119,23696646,23327467,24821792,21684845,29028290,23658102,23137281,21493680,20184444,23744291,22027128,25173978,24223965,26708166,32080161,24999117,24211368,18604636,18294161,23755692,20955918,21943668,13523025,19898943,23154261,19742181,17184568,20454263,18568444,20725279,16356812,17419206,18444959,17838100,18230601,17283701,19255692,9515486,21867468,17918805,19915959,15415812,22699820,20617816,18553256,21397383,19436983,19811716,16917649,19220028,22079603,19650151,18897433,20373996,19553740,18029560,7016635,20388328,18547610,21127630,16970794,20436866,22823166,17287164,16752444,14565812,18782469,15218670,21097326,20604939
Ascorbic Acid (Vit. C),HMDB00044,C00072,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2-isoPropylmalic Acid,HMDB00402,C02504,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3-isoPropylmalic Acid,HMDB12156,C04411,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
n-Formylmethionine,HMDB01015,C03145,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Hippuric Acid,HMDB00714,C01586,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Inositol,HMDB00211,C00137,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Glucose,HMDB00122,C00031,2330279,1969188,2527499,2295852,2249162,2628169,1886213,1951198,1785100,2264290,1733357,2763463,1952490,2929029,3108945,2543483,4621551,2098336,2551895,1476627,1311995,2242307,1326944,1962944,1147670,908299,2094181,1685601,3082057,1889456,2899057,1533007,1697767,1971386,1816934,1645774,2702062,2915686,1398772,827033,1595918,1821599,1768536,2215686,2793072,2209481,1539690,3540232,1271882,1680989,2156419,1270745,1304013,1799086,1689678,1512026,2121620,2208228,968407,1393504,1624694,1417594,1321178,1451906,1721396,1775112,2290719,1302779,2172597,1646925,1059770,2520747
Mannose,HMDB00169,C00159,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Fructose,HMDB00660,C00095,632551,435039,481107,594510,438812,675959,482551,566109,437399,530246,659106,728411,518977,975311,553475,477155,954570,397315,648869,420284,384904,611325,381203,465592,279754,272681,377436,434667,1303072,536797,812444,332079,416420,436460,561346,377522,1485844,517523,343564,192946,661702,281740,459731,758171,482971,612449,367378,1529905,369855,479909,441998,354353,389043,490682,568264,339841,486101,437880,275766,346263,531156,435611,394169,426571,476598,597289,507040,428129,628718,398166,281123,626478
OH-Phenylpyruvate,HMDB00707,C01179,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Theophylline,HMDB01889,C07130,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sorbitol,HMDB00247,C00794,693719,1294018,663144,1429483,1554932,742794,854454,469955,808273,820643,854119,1020381,698932,1986861,1191524,1633080,1399576,1281952,732445,397068,889642,1057703,808655,834089,588257,532822,1679746,888748,1166502,969710,933096,634961,441120,717807,982655,300984,1190424,546032,817985,438373,1320731,474057,1407596,1203530,1059067,1740614,995305,1410363,554600,599253,604334,475027,1536796,743829,1138428,1264164,1111170,813600,159230,1050481,860476,1396504,510846,982671,1094585,521680,934087,625467,733930,1130984,797480,1384992
Homovanilate,HMDB00118,C05582,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mannitol,HMDB00765,C00392,49243,77715,46539,86874,84829,58025,51505,44542,64148,56027,66929,69900,51086,113291,77025,94402,746609,81835,52333,29625,70750,72453,60051,56775,42260,40679,103078,52981,43406,44158,37070,36510,20784,72097,36465,58858,45585,25283,35949,21400,67312,23821,71924,70507,47499,75074,46475,63450,40377,36219,28441,50617,90268,31012,41912,75071,67467,29448,14509,45989,32102,73261,42386,69799,90040,29711,43636,32751,45032,63527,45333,62971
4-Pyridoxic Acid,HMDB00017,C00847,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phosphoserine,HMDB00272,C01005,218886,167709,206329,150348,224406,198516,387641,268626,277589,190113,188693,214587,178306,242422,352774,474611,330963,220039,251407,144938,157109,258595,202049,236164,161951,191840,208582,225954,301381,292341,164992,335441,207045,227953,241709,160225,297080,323564,232252,96539,303425,214776,198310,142287,349543,199118,280175,344982,319084,289036,249006,210578,234195,258897,220598,190090,227796,197045,85604,436767,193900,226626,172109,313998,377081,202909,209657,151553,210387,232476,273002,242095
2/3-Phosphoglyceric Acid,HMDB0000362,C00197/C00597,76420,58500,68020,N/A,N/A,53340,87949,61492,46799,66106,45783,N/A,N/A,51145,87506,97974,93680,N/A,N/A,44556,N/A,N/A,67758,52283,N/A,57957,50438,50551,69511,90503,72249,91905,71969,72943,77939,85544,102392,80885,63353,N/A,76586,46499,42597,N/A,99728,50798,102470,101212,142003,99349,51807,121638,60392,74703,N/A,N/A,76614,70831,N/A,83777,58346,55051,66977,85802,155438,64690,91113,58148,62030,N/A,87261,53709
Azelaic Acid,HMDB00784,C08261,231622,203798,714675,203369,325573,217348,204840,296708,301500,547881,246551,230949,226920,229249,343689,199625,385252,361091,417702,460017,105691,164793,199947,207939,182325,355921,186792,206458,317722,235219,280584,181044,238878,201045,325804,374719,280534,149449,154060,479925,176761,285960,223256,192461,306806,223368,207545,466390,229006,204268,176636,484187,278862,160750,161177,151385,192269,240455,271465,306230,367034,202578,187145,363903,161930,148935,175277,181099,206582,185884,161296,320845
N-Ac-L-Glutamine,HMDB06029,N/A,50814,42550,84008,41618,71864,59550,76383,42073,123693,54449,33456,48056,89497,47276,67894,52952,79921,56931,75756,44600,32545,45898,52386,43800,29768,43571,42828,54910,37198,41283,40321,29160,31029,39338,52362,37717,72720,31540,58186,18631,67979,76631,32817,58303,32945,41539,57708,50593,29656,49615,28780,39708,43808,31831,43346,52514,37095,63741,19666,38599,55465,40361,49904,30852,31664,45611,26400,42175,51509,36470,42241,40303
Kynurenic Acid,HMDB0000715,C01717,2699285,2465081,2733359,4785436,4647962,3077086,2992867,3130179,3466612,3959410,3140857,4155324,3301384,4077622,3934609,3447523,4151521,2955655,3605644,2035079,2567939,3517981,2608707,2713211,2840084,1729206,3893895,3311236,2615437,2542059,2366258,1872934,2276080,2045487,2401916,2254302,3546831,2244528,2654321,1688950,2670649,3094384,3234288,2334509,2145692,3640440,2742421,3002193,1554331,2075075,2207590,2211277,2892321,1776124,2764075,3971838,3015312,2788179,1622479,2332774,3030702,3454227,2185505,2203498,2078776,1643607,2062851,2018211,2003744,2495349,2164932,2680989
N-Ac-Glutamate,HMDB01138,C00624,1446796,1371834,1424273,1502669,1369879,1349644,1669860,1357229,1195910,1209852,1019974,1340688,1160036,1485489,1504144,1473705,2279265,1338943,1408181,966641,1069856,1442321,1081886,1114036,685821,1046584,1475910,1094070,799791,1007678,945645,1060010,840293,856038,890445,835051,981629,947530,905748,512514,1060275,961988,901211,695439,1127530,1059275,854083,1182789,952890,1101994,842519,1115813,1221729,1056259,845824,997439,1169606,846779,340828,930553,899711,1114373,786781,1007888,1165121,954545,871542,639602,961833,647059,1036181,1016854
Indole-3-Propionate,HMDB02302,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5-Hydroxyl-Indole-3-Acetic Acid,HMDB00763,C05635,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N-Ac-Methionine,HMDB11745,C02712,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Citric Acid,HMDB00094,C00158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Glucoronate,HMDB00127,C00191,263624,187840,219942,93796,127303,155365,272549,92059,92093,140429,99861,261522,135837,302264,128316,192842,220926,225925,377851,202707,224372,242664,264824,310352,65287,161596,268104,256308,117185,195845,138406,140493,69088,153012,108041,54758,340540,75825,85022,27941,252084,74016,66482,61292,185106,175450,168617,173079,140711,217604,149612,128223,157653,221037,204829,86295,209281,200813,28211,158623,90146,194320,68998,182013,153787,176975,162101,137377,212675,141266,130585,214323
4-Hydroxy-3-Nitrophenylacetate,HMDB62403,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Vanilmandelic Acid,HMDB00291,C05584,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Erythrose-4-Phosphate,HMDB01321,C00279,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cysteine-S-Sulfate,HMDB00731,C05824,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IndolePyruvate,HMDB60484,C00331,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Xanthurenic Acid,HMDB00881,C02470,23045138,18615661,19788180,19532004,22073437,16847012,22390237,17178682,14333352,16032079,12498630,18198918,16650210,19203103,18105041,21398013,29936253,22628668,23599317,15236681,14378567,19622436,11133536,16832346,10414032,17405507,16663520,16069571,12739425,15157517,16447951,20731585,13017075,14603978,13919924,17815765,14314608,13789906,12172021,8835641,20586189,13220708,10866988,13651065,16878352,16694273,16502989,14387308,13933848,11877205,13504917,11084726,16928722,20119522,13589245,16223577,15246321,18291282,5837738,14868815,14140521,17222852,13492020,11712978,15452720,17891328,15436051,10867000,18719337,15972114,14498757,19496975
Indole-3-Lactate,HMDB00671,C02043,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N-Ac-Phenylalanine,HMDB00512,C03519,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3-Indoxyl Sulfate,HMDB00682,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Pantothenate,HMDB00210,C00864,4002250,4553005,4390044,5427623,4571301,5230484,7534236,4503672,5331141,4305283,5192523,4445514,5498483,4092863,5353748,5702872,6117170,4445362,4340036,4200161,4526087,4525557,5383606,5167979,2477027,2298031,3512238,5172271,4152486,4166047,3773546,2761693,3598355,3942359,3996118,3461778,4311291,5206848,6526490,2190635,4529977,4501236,4235819,2274622,5519835,3296396,4777975,5157973,3891727,3264789,3625519,4503784,2866568,3038012,4373748,3670519,5758534,4915519,1161096,5246465,4073414,3015435,3034115,4410728,5569307,4630269,2884221,3660587,3742594,2417197,3493436,2553183
